OID_,src_GEOID,nbr_GEOID,LENGTH
6625,720678203002,720970820123,869.330016201972512
6626,720678203003,720238301021,78.835533328318320
6627,720678203003,720238302021,3886.427338163721743
6628,720678203003,720238302022,2838.778553746556099
6629,720678203003,720678201011,37.653580693468726
6630,720678203003,720678201013,1121.800520621973874
6631,720678203003,720678203001,2685.873790152574202
6632,720678203003,720678203002,387.366100991409724
6633,720678203003,720678203004,1478.422517754005639
6634,720678203003,720678204001,297.115275267197774
6635,720678203003,720678204002,1603.838556500266577
6636,720678203003,720678205002,0.000000000000000
6637,720678203004,720678201013,274.148255270108848
6638,720678203004,720678201021,1322.282456947870514
6639,720678203004,720678201022,643.498144526694887
6640,720678203004,720678203003,1478.422517754005639
6641,720678203004,720678204001,1020.038866681899549
6642,720678204001,720678201022,1957.122180597935539
6643,720678204001,720678203003,297.115275267197774
6644,720678204001,720678203004,1020.038866681899549
6645,720678204001,720678204002,1399.961736022265313
6646,720678204001,720678205001,622.580829019182033
6647,720678204002,720678203002,0.000000000000000
6648,720678204002,720678203003,1603.838556500266577
6649,720678204002,720678204001,1399.961736022265313
6650,720678204002,720678205001,30.871983617890766
6651,720678204002,720678205002,583.120249791792276
6652,720678205001,720678201022,612.629794409911369
6653,720678205001,720678204001,622.580829019182033
6654,720678205001,720678204002,30.871983617890766
6655,720678205001,720678205002,749.896300769200934
6656,720678205002,720678201022,6.000277722066537
6657,720678205002,720678203002,701.216943207444956
6658,720678205002,720678203003,0.000000000000000
6659,720678205002,720678204002,583.120249791792276
6660,720678205002,720678205001,749.896300769200934
6661,720678205002,720678205003,1061.956719152882215
6662,720678205003,720678201022,71.903873131476104
6663,720678205003,720678203002,568.607546145075275
6664,720678205003,720678205002,1061.956719152882215
6665,720678205003,720970820123,665.648534576784186
6666,720691801001,720691801002,1011.197504840093188
6667,720691801001,720691801003,1078.786499843545926
6668,720691801002,720691801001,1011.197504840093188
6669,720691801002,720691801003,2263.901998855777947
6670,720691801003,720691801001,1078.786499843545926
6671,720691801003,720691801002,2263.901998855777947
6672,720691801003,720691802011,4239.642785320453186
6673,720691801003,720691802012,722.242422591195350
6674,720691801003,720691805003,1686.797464067495639
6675,720691801003,721031704002,2825.894045490902954
6676,720691802011,720691801003,4239.642785320453186
6677,720691802011,720691802012,6188.689264183664818
6678,720691802011,720691802021,3071.513666919276602
6679,720691802011,720691802022,1991.366443993995745
6680,720691802011,720691802023,3208.216719336413462
6681,720691802011,720691804003,0.000000000000000
6682,720691802011,720691805002,668.119531667704678
6683,720691802011,720691805006,276.903789141858113
6684,720691802011,721031702004,2649.160683839523699
6685,720691802011,721031704002,3944.145855433646375
6686,720691802012,720691801003,722.242422591195350
6687,720691802012,720691802011,6188.689264183664818
6688,720691802012,720691805003,1489.682428439682326
6689,720691802012,720691805004,149.250672959586097
6690,720691802012,720691805005,1315.918082665647489
6691,720691802012,720691805006,2155.552960291240652
6692,720691802021,720691802011,3071.513666919276602
6693,720691802021,720691802022,1522.567869122138291
6694,720691802021,720691802023,626.995644766869191
6695,720691802021,720691804002,891.472170667619480
6696,720691802021,720691804003,3026.070639471888171
6697,720691802021,720691805002,0.000000000000000
6698,720691802021,720851901013,0.000000000000000
6699,720691802021,720851901032,1779.579785221151951
6700,720691802022,720691802011,1991.366443993995745
6701,720691802022,720691802021,1522.567869122138291
6702,720691802022,720691802023,3285.325310083493605
6703,720691802022,720851901013,1383.690039188169521
6704,720691802022,720851901032,0.000000000000000
6705,720691802022,721031702003,3340.643555496762019
6706,720691802022,721031702004,1333.254848327349919
6707,720691802023,720691802011,3208.216719336413462
6708,720691802023,720691802021,626.995644766869191
6709,720691802023,720691802022,3285.325310083493605
6710,720691803011,720691803012,2407.621814639815966
6711,720691803011,720691804002,2840.454664096102078
6712,720691803011,720851901032,507.577338568593518
6713,720691803011,720851902011,1960.681040506985255
6714,720691803011,720851902013,815.346748515801323
6715,720691803011,720851903031,0.000000000000000
6716,720691803012,720691803011,2407.621814639815966
6717,720691803012,720691803021,3501.984885491623118
6718,720691803012,720691804002,12.530462633448387
6719,720691803012,720691806005,599.159936259229426
6720,720691803012,720691807001,277.886067373380456
6721,720691803012,720851902013,0.000000000000000
6722,720691803012,720851903031,1395.417026378432411
6723,720691803021,720691803012,3501.984885491623118
6724,720691803021,720691803022,4771.331275348644340
6725,720691803021,720691807001,1011.452186872502921
6726,720691803021,720691807003,2107.531255479924766
6727,720691803021,720851903022,2616.658778341192374
6728,720691803021,720851903031,472.432055186523201
6729,720691803022,720691803021,4771.331275348644340
6730,720691803022,720691807002,96.798373461142518
6731,720691803022,720691807003,2178.380003400075566
6732,720691803022,720691808001,3990.084529651267530
6733,720691803022,720851903022,1323.503319761599641
6734,720691803022,721519506012,2947.900359340630530
6735,720691803022,721519509001,1636.696533824332846
6736,720691804001,720691804002,766.316933074993358
6737,720691804001,720691804003,1593.052973399304619
6738,720691804001,720691805002,124.334736468177326
6739,720691804001,720691806001,919.408201919976477
6740,720691804001,720691806002,0.000000000000000
6741,720691804001,720691806003,326.409597545827467
6742,720691804001,720691806004,0.000000000000000
6743,720691804002,720691802021,891.472170667619480
6744,720691804002,720691803011,2840.454664096102078
6745,720691804002,720691803012,12.530462633448387
6746,720691804002,720691804001,766.316933074993358
6747,720691804002,720691804003,1142.586661623190594
6748,720691804002,720691806002,739.694022742378138
6749,720691804002,720691806003,0.000000000000000
6750,720691804002,720691806005,92.627354739916967
6751,720691804002,720851901032,650.120202336120542
6752,720691804003,720691802011,0.000000000000000
6753,720691804003,720691802021,3026.070639471888171
6754,720691804003,720691804001,1593.052973399304619
6755,720691804003,720691804002,1142.586661623190594
6756,720691804003,720691805002,286.549039007692272
6757,720691805001,720691805002,141.483010569121433
6758,720691805001,720691805004,1200.506749182686235
6759,720691805001,720691805005,653.446459912596765
6760,720691805001,720691806004,1011.803408240595445
6761,720691805001,720691807002,928.664813462879806
6762,720691805002,720691802011,668.119531667704678
6763,720691805002,720691802021,0.000000000000000
6764,720691805002,720691804001,124.334736468177326
6765,720691805002,720691804003,286.549039007692272
6766,720691805002,720691805001,141.483010569121433
6767,720691805002,720691805004,895.136738049662313
6768,720691805002,720691805006,556.380278368059180
6769,720691805002,720691806001,0.000000000000000
6770,720691805002,720691806004,966.172062590463156
6771,720691805003,720691801003,1686.797464067495639
6772,720691805003,720691802012,1489.682428439682326
6773,720691805003,720691805005,2216.611267913881420
6774,720691805003,720691809012,1762.331594978747489
6775,720691805004,720691802012,149.250672959586097
6776,720691805004,720691805001,1200.506749182686235
6777,720691805004,720691805002,895.136738049662313
6778,720691805004,720691805005,219.279754365894206
6779,720691805004,720691805006,1274.350346723889288
6780,720691805005,720691802012,1315.918082665647489
6781,720691805005,720691805001,653.446459912596765
6782,720691805005,720691805003,2216.611267913881420
6783,720691805005,720691805004,219.279754365894206
6784,720691805005,720691807002,465.515279836401589
6785,720691805005,720691809011,429.041824366805884
6786,720691805005,720691809012,952.901749666702585
6787,720691805006,720691802011,276.903789141858113
6788,720691805006,720691802012,2155.552960291240652
6789,720691805006,720691805002,556.380278368059180
6790,720691805006,720691805004,1274.350346723889288
6791,720691806001,720691804001,919.408201919976477
6792,720691806001,720691805002,0.000000000000000
6793,720691806001,720691806003,830.596052296600647
6794,720691806001,720691806004,599.828598790322644
6795,720691806002,720691804001,0.000000000000000
6796,720691806002,720691804002,739.694022742378138
6797,720691806002,720691806003,843.591957840879331
6798,720691806002,720691806005,959.413451177290654
6799,720691806003,720691804001,326.409597545827467
6800,720691806003,720691804002,0.000000000000000
6801,720691806003,720691806001,830.596052296600647
6802,720691806003,720691806002,843.591957840879331
6803,720691806003,720691806004,459.599113837863058
6804,720691806003,720691806005,707.562343998523261
6805,720691806004,720691804001,0.000000000000000
6806,720691806004,720691805001,1011.803408240595445
6807,720691806004,720691805002,966.172062590463156
6808,720691806004,720691806001,599.828598790322644
6809,720691806004,720691806003,459.599113837863058
6810,720691806004,720691806005,652.091261532939598
6811,720691806004,720691807002,1300.595061465341360
6812,720691806005,720691803012,599.159936259229426
6813,720691806005,720691804002,92.627354739916967
6814,720691806005,720691806002,959.413451177290654
6815,720691806005,720691806003,707.562343998523261
6816,720691806005,720691806004,652.091261532939598
6817,720691806005,720691807001,1776.224653514764668
6818,720691806005,720691807002,81.609967178584853
6819,720691807001,720691803012,277.886067373380456
6820,720691807001,720691803021,1011.452186872502921
6821,720691807001,720691806005,1776.224653514764668
6822,720691807001,720691807002,779.073394124463221
6823,720691807001,720691807003,414.798361311027179
6824,720691807002,720691803022,96.798373461142518
6825,720691807002,720691805001,928.664813462879806
6826,720691807002,720691805005,465.515279836401589
6827,720691807002,720691806004,1300.595061465341360
6828,720691807002,720691806005,81.609967178584853
6829,720691807002,720691807001,779.073394124463221
6830,720691807002,720691807003,341.826129728429066
6831,720691807002,720691808001,2760.550456925298477
6832,720691807002,720691809011,773.986416542896905
6833,720691807003,720691803021,2107.531255479924766
6834,720691807003,720691803022,2178.380003400075566
6835,720691807003,720691807001,414.798361311027179
6836,720691807003,720691807002,341.826129728429066
6837,720691808001,720691803022,3990.084529651267530
6838,720691808001,720691807002,2760.550456925298477
6839,720691808001,720691808002,1601.844294945356296
6840,720691808001,720691808003,1183.151188962723836
6841,720691808001,720691809011,2519.319379095738441
6842,720691808001,721519506012,1821.432250171454825
6843,720691808002,720691808001,1601.844294945356296
6844,720691808002,720691808003,1962.196562081674983
6845,720691808002,720691809011,742.551108362374748
6846,720691808002,720691809041,1608.213764851609767
6847,720691808003,720691808001,1183.151188962723836
6848,720691808003,720691808002,1962.196562081674983
6849,720691808003,720691809041,1522.828962660417801
6850,720691808003,721519506012,2638.206975154488191
6851,720691808003,721519506023,0.000000000000000
6852,720691809011,720691805005,429.041824366805884
6853,720691809011,720691807002,773.986416542896905
6854,720691809011,720691808001,2519.319379095738441
6855,720691809011,720691808002,742.551108362374748
6856,720691809011,720691809012,3597.283077020160363
6857,720691809011,720691809041,1527.616366435345526
6858,720691809012,720691805003,1762.331594978747489
6859,720691809012,720691805005,952.901749666702585
6860,720691809012,720691809011,3597.283077020160363
6861,720691809012,720691809032,2405.606827510308904
6862,720691809012,720691809041,263.908608500299465
6863,720691809031,720691809032,2443.213952794124452
6864,720691809031,720691809041,822.904080237175776
6865,720691809031,721519506021,1892.615762148045178
6866,720691809032,720691809012,2405.606827510308904
6867,720691809032,720691809031,2443.213952794124452
6868,720691809032,720691809041,3722.019156638413278
6869,720691809032,721519506021,742.594827583912320
6870,720691809041,720691808002,1608.213764851609767
6871,720691809041,720691808003,1522.828962660417801
6872,720691809041,720691809011,1527.616366435345526
6873,720691809041,720691809012,263.908608500299465
6874,720691809041,720691809031,822.904080237175776
6875,720691809041,720691809032,3722.019156638413278
6876,720691809041,721519506012,0.000000000000000
6877,720691809041,721519506021,526.851399717744016
6878,720691809041,721519506023,3761.973409982552312
6879,720714101001,720714101002,3883.379558494429602
6880,720714101001,720714101003,2011.692366960821573
6881,720714101001,720714105003,0.000000000000000
6882,720714101001,720714106001,2615.363737836665223
6883,720714101001,720714106002,2981.781420114162756
6884,720714101001,720714107041,1297.720886607416787
6885,720714101001,721153301001,0.000000000000000
6886,720714101001,721153302001,2340.046102302066629
6887,720714101001,721153303002,2701.563346071131946
6888,720714101002,720714101001,3883.379558494429602
6889,720714101002,720714101003,2401.959504448910593
6890,720714101002,721153301001,599.348324953535894
6891,720714101002,721153302001,0.000000000000000
6892,720714101003,720714101001,2011.692366960821573
6893,720714101003,720714101002,2401.959504448910593
6894,720714101003,720714102001,2864.457339952534767
6895,720714101003,720714102002,1518.090721887587506
6896,720714101003,720714103002,36.874811330563105
6897,720714101003,720714105003,846.384301765345867
6898,720714101003,720714105004,1315.462050563006869
6899,720714101003,720714107041,0.000000000000000
6900,720714102001,720714101003,2864.457339952534767
6901,720714102001,720714102002,1611.379340922487017
6902,720714102001,720714103001,292.706611583416191
6903,720714102001,720714103002,272.390150229697554
6904,720714102001,720714103003,668.542258323118631
6905,720714102002,720714101003,1518.090721887587506
6906,720714102002,720714102001,1611.379340922487017
6907,720714102002,720714103003,231.866787359202760
6908,720714102002,720714105001,1040.216408809267250
6909,720714102002,720714105004,560.529450103535737
6910,720714103001,720714102001,292.706611583416191
6911,720714103001,720714103002,1588.751729258845216
6912,720714103001,720714103003,538.346684097341267
6913,720714103001,720714104031,191.828038656886719
6914,720714103002,720714101003,36.874811330563105
6915,720714103002,720714102001,272.390150229697554
6916,720714103002,720714103001,1588.751729258845216
6917,720714103002,720714104011,3081.307936565337059
6918,720714103002,720714104031,1209.201542156076584
6919,720714103003,720714102001,668.542258323118631
6920,720714103003,720714102002,231.866787359202760
6921,720714103003,720714103001,538.346684097341267
6922,720714103003,720714104031,98.616522375426371
6923,720714103003,720714105001,809.203520338917656
6924,720714104011,720714103002,3081.307936565337059
6925,720714104011,720714104012,2063.907156971343284
6926,720714104011,720714104031,944.246417661845385
6927,720714104011,720714104033,2806.854074560207664
6928,720714104012,720054001001,85.439386968070608
6929,720714104012,720054001003,3048.352870024109052
6930,720714104012,720054013031,2215.347879555113650
6931,720714104012,720714104011,2063.907156971343284
6932,720714104012,720714104033,1336.144559303127380
6933,720714104031,720714103001,191.828038656886719
6934,720714104031,720714103002,1209.201542156076584
6935,720714104031,720714103003,98.616522375426371
6936,720714104031,720714104011,944.246417661845385
6937,720714104031,720714104032,425.802497749446275
6938,720714104031,720714104033,1131.318742876272381
6939,720714104031,720714104042,1753.449460081252482
6940,720714104031,720714105001,532.867207273669806
6941,720714104031,720714105004,3.420977012399044
6942,720714104032,720054013031,1438.835028512909275
6943,720714104032,720054014011,173.632954599332606
6944,720714104032,720054014013,1084.316218730980609
6945,720714104032,720714104031,425.802497749446275
6946,720714104032,720714104033,2187.826102274422738
6947,720714104032,720714104041,1626.671062148292322
6948,720714104032,720714104042,1186.453939145744243
6949,720714104032,720714107011,2165.680054644065876
6950,720714104032,720994201001,0.000000000000000
6951,720714104033,720054013031,1704.962333472298496
6952,720714104033,720714104011,2806.854074560207664
6953,720714104033,720714104012,1336.144559303127380
6954,720714104033,720714104031,1131.318742876272381
6955,720714104033,720714104032,2187.826102274422738
6956,720714104041,720714104032,1626.671062148292322
6957,720714104041,720714104042,1069.482791005566924
6958,720714104041,720714105003,1479.143066243407247
6959,720714104041,720714107011,424.921273570955805
6960,720714104041,720714107012,189.978628974547803
6961,720714104042,720714104031,1753.449460081252482
6962,720714104042,720714104032,1186.453939145744243
6963,720714104042,720714104041,1069.482791005566924
6964,720714104042,720714105003,58.083389293487940
6965,720714104042,720714105004,1404.684690090844242
6966,720714105001,720714102002,1040.216408809267250
6967,720714105001,720714103003,809.203520338917656
6968,720714105001,720714104031,532.867207273669806
6969,720714105001,720714105002,756.974825608412289
6970,720714105001,720714105004,1177.806612204518842
6971,720714105002,720714105001,756.974825608412289
6972,720714105002,720714105004,2128.677946012595385
6973,720714105003,720714101001,0.000000000000000
6974,720714105003,720714101003,846.384301765345867
6975,720714105003,720714104041,1479.143066243407247
6976,720714105003,720714104042,58.083389293487940
6977,720714105003,720714105004,2749.385891673100559
6978,720714105003,720714107012,896.095060101822469
6979,720714105003,720714107041,1931.491388725618663
6980,720714105004,720714101003,1315.462050563006869
6981,720714105004,720714102002,560.529450103535737
6982,720714105004,720714104031,3.420977012399044
6983,720714105004,720714104042,1404.684690090844242
6984,720714105004,720714105001,1177.806612204518842
6985,720714105004,720714105002,2128.677946012595385
6986,720714105004,720714105003,2749.385891673100559
6987,720714106001,720714101001,2615.363737836665223
6988,720714106001,720714106002,1874.907831368559982
6989,720714106001,720714106003,8352.910482156807120
6990,720714106001,721153303002,2112.806998205086984
6991,720714106002,720714101001,2981.781420114162756
6992,720714106002,720714106001,1874.907831368559982
6993,720714106002,720714106003,2312.239452287845779
6994,720714106002,720714107032,0.000000000000000
6995,720714106002,720714107041,529.027582949305952
6996,720714106002,720714107042,1502.502426340441389
6997,720714106003,720714106001,8352.910482156807120
6998,720714106003,720714106002,2312.239452287845779
6999,720714106003,720714106004,6091.078730887796155
7000,720714106003,720714107032,6391.455077714746949
7001,720714106003,720714107042,0.000000000000000
7002,720714106003,721153303002,3311.702932783299275
7003,720714106003,721153303003,2130.750913484509056
7004,720714106003,721153304002,1622.282178953829316
7005,720714106003,721319587001,1750.271941606066093
7006,720714106003,721319595001,2704.030219525458506
7007,720714106004,720714106003,6091.078730887796155
7008,720714106004,721153304002,4694.471108490830375
7009,720714106004,721319585001,4610.937547538525905
7010,720714106004,721319595001,2666.021426581517062
7011,720714107011,720054014013,0.000000000000000
7012,720714107011,720714104032,2165.680054644065876
7013,720714107011,720714104041,424.921273570955805
7014,720714107011,720714107012,998.532546142525689
7015,720714107011,720714107031,737.274866538805554
7016,720714107011,720714107032,2062.280832899479265
7017,720714107011,720994201001,1892.414059086583393
7018,720714107011,720994201003,0.000000000000000
7019,720714107012,720714104041,189.978628974547803
7020,720714107012,720714105003,896.095060101822469
7021,720714107012,720714107011,998.532546142525689
7022,720714107012,720714107031,1288.698332785978664
7023,720714107012,720714107041,872.104195959624235
7024,720714107031,720714107011,737.274866538805554
7025,720714107031,720714107012,1288.698332785978664
7026,720714107031,720714107032,4143.472355000880270
7027,720714107031,720714107041,1495.545249925450662
7028,720714107031,720714107042,942.985614309292941
7029,720714107032,720714106002,0.000000000000000
7030,720714107032,720714106003,6391.455077714746949
7031,720714107032,720714107011,2062.280832899479265
7032,720714107032,720714107031,4143.472355000880270
7033,720714107032,720714107042,4860.690968330742180
7034,720714107032,720994201001,0.000000000000000
7035,720714107032,720994201003,4703.018043318937998
7036,720714107032,720994203041,1315.602225862754494
7037,720714107032,721319587001,2654.229796503072066
7038,720714107041,720714101001,1297.720886607416787
7039,720714107041,720714101003,0.000000000000000
7040,720714107041,720714105003,1931.491388725618663
7041,720714107041,720714106002,529.027582949305952
7042,720714107041,720714107012,872.104195959624235
7043,720714107041,720714107031,1495.545249925450662
7044,720714107041,720714107042,1460.858145803853631
7045,720714107042,720714106002,1502.502426340441389
7046,720714107042,720714106003,0.000000000000000
7047,720714107042,720714107031,942.985614309292941
7048,720714107042,720714107032,4860.690968330742180
7049,720714107042,720714107041,1460.858145803853631
7050,720739562001,720399559001,6380.301832238382303
7051,720739562001,720739562002,1666.721634718264568
7052,720739562001,720739562003,5824.637460195965105
7053,720739562001,720739563042,7242.743743909451950
7054,720739562001,720757107002,688.381730265475085
7055,720739562001,721079549011,1302.746362241459110
7056,720739562001,721130726003,5485.308046562776326
7057,720739562002,720739562001,1666.721634718264568
7058,720739562002,720739562003,6833.971380208788105
7059,720739562002,720739563042,981.685434890231136
7060,720739562002,720739563051,781.683747883877118
7061,720739562002,720739563052,494.789141114530935
7062,720739562003,720739562001,5824.637460195965105
7063,720739562003,720739562002,6833.971380208788105
7064,720739562003,720739562004,8410.800513750980826
7065,720739562003,720739563043,1232.011305517405845
7066,720739562003,720739563052,2121.329057421403377
7067,720739562003,721130726003,189.549248846739602
7068,720739562004,720739562003,8410.800513750980826
7069,720739562004,720739563043,3388.098419977399317
7070,720739562004,721130726001,2642.207107078116678
7071,720739562004,721130726002,3084.279011541669661
7072,720739562004,721130726003,3221.190298736722525
7073,720739562004,721419576001,404.490496179006300
7074,720739562004,721419576003,9028.306461815398507
7075,720739563041,720399559001,12831.602706454095824
7076,720739563041,720739563042,4872.873031097507010
7077,720739563041,720739563043,9765.844282664322236
7078,720739563041,720739563051,1665.917601561990750
7079,720739563041,721419569001,3831.962547799513231
7080,720739563041,721419569003,5640.829434691218012
7081,720739563042,720399559001,3587.785059417945831
7082,720739563042,720739562001,7242.743743909451950
7083,720739563042,720739562002,981.685434890231136
7084,720739563042,720739563041,4872.873031097507010
7085,720739563042,720739563051,888.245080225224797
7086,720739563043,720739562003,1232.011305517405845
7087,720739563043,720739562004,3388.098419977399317
7088,720739563043,720739563041,9765.844282664322236
7089,720739563043,720739563051,333.148729444819139
7090,720739563043,720739563052,1563.192664009374084
7091,720739563043,720739563053,3985.678850430073453
7092,720739563043,721419569003,8690.354575680676135
7093,720739563043,721419576001,2435.527904770447549
7094,720739563051,720739562002,781.683747883877118
7095,720739563051,720739563041,1665.917601561990750
7096,720739563051,720739563042,888.245080225224797
7097,720739563051,720739563043,333.148729444819139
7098,720739563051,720739563052,185.341549394741605
7099,720739563051,720739563053,1707.947560998924928
7100,720739563052,720739562002,494.789141114530935
7101,720739563052,720739562003,2121.329057421403377
7102,720739563052,720739563043,1563.192664009374084
7103,720739563052,720739563051,185.341549394741605
7104,720739563052,720739563053,1472.355519429574542
7105,720739563053,720739563043,3985.678850430073453
7106,720739563053,720739563051,1707.947560998924928
7107,720739563053,720739563052,1472.355519429574542
7108,720757101021,720439547001,1250.419500228503466
7109,720757101021,720757101022,4172.036446931894716
7110,720757101021,720757101023,2341.150998418559539
7111,720757101021,720757103013,1217.294299816074727
7112,720757101021,720757103021,0.000000000000000
7113,720757101021,720757109022,1482.954253227951085
7114,720757101021,720757109023,1815.913420775709710
7115,720757101021,720757110023,545.749341410207194
7116,720757101021,721339535001,7268.033215986093637
7117,720757101021,721339535002,1660.375236236104229
7118,720757101021,721339535003,1284.240400121599578
7119,720757101022,720439540002,783.434578288842431
7120,720757101022,720439547001,3852.353690977013230
7121,720757101022,720757101021,4172.036446931894716
7122,720757101022,720757101023,1334.796774489710060
7123,720757101022,720757102003,4059.083452316932380
7124,720757101022,720757103021,2738.251327740920715
7125,720757101022,721497201004,2986.924492148189529
7126,720757101023,720757101021,2341.150998418559539
7127,720757101023,720757101022,1334.796774489710060
7128,720757101023,720757103013,0.000000000000000
7129,720757101023,720757103021,1602.847354548525800
7130,720757102001,720757102002,1645.765605864945655
7131,720757102001,720757102003,1198.043308538629390
7132,720757102001,721497205023,496.226210675097150
7133,720757102002,720757102001,1645.765605864945655
7134,720757102002,720757102003,3100.198830759235989
7135,720757102002,720757103023,2669.820893541791975
7136,720757102002,720757106002,1461.153370681779961
7137,720757102002,720757107001,813.043938461732068
7138,720757102002,720757108001,3140.161510882048333
7139,720757102002,721497205023,1634.041110210202987
7140,720757102003,720757101022,4059.083452316932380
7141,720757102003,720757102001,1198.043308538629390
7142,720757102003,720757102002,3100.198830759235989
7143,720757102003,720757103021,1277.198772711042011
7144,720757102003,720757103023,542.262222501910855
7145,720757102003,721497201004,5111.268041955508124
7146,720757102003,721497203003,1106.015194609794889
7147,720757102003,721497205023,1443.213677891496218
7148,720757103011,720757103012,1560.477593313267562
7149,720757103011,720757103013,1412.394479543011585
7150,720757103011,720757103021,633.447819101064965
7151,720757103011,720757104002,932.384156669647155
7152,720757103011,720757105001,487.703925858838147
7153,720757103011,720757105002,1361.298744483232440
7154,720757103011,720757108003,1802.599491781199958
7155,720757103011,720757109012,2464.028323759889645
7156,720757103011,720757109022,235.258084144897282
7157,720757103011,720757109023,1335.735745824284777
7158,720757103012,720757103011,1560.477593313267562
7159,720757103012,720757103013,2205.141350826795588
7160,720757103013,720757101021,1217.294299816074727
7161,720757103013,720757101023,0.000000000000000
7162,720757103013,720757103011,1412.394479543011585
7163,720757103013,720757103012,2205.141350826795588
7164,720757103013,720757103021,2595.931618898338002
7165,720757103013,720757109023,3087.980237188503452
7166,720757103021,720757101021,0.000000000000000
7167,720757103021,720757101022,2738.251327740920715
7168,720757103021,720757101023,1602.847354548525800
7169,720757103021,720757102003,1277.198772711042011
7170,720757103021,720757103011,633.447819101064965
7171,720757103021,720757103013,2595.931618898338002
7172,720757103021,720757103023,4666.172995616220760
7173,720757103021,720757104001,1127.917819097196798
7174,720757103021,720757104002,619.898576479906751
7175,720757103022,720757103023,1848.860893450049389
7176,720757103022,720757104001,808.382720126005438
7177,720757103022,720757104002,0.000000000000000
7178,720757103022,720757106001,157.509623245882324
7179,720757103023,720757102002,2669.820893541791975
7180,720757103023,720757102003,542.262222501910855
7181,720757103023,720757103021,4666.172995616220760
7182,720757103023,720757103022,1848.860893450049389
7183,720757103023,720757104001,209.398545142281279
7184,720757103023,720757106001,1392.441936211414031
7185,720757103023,720757106002,706.510754246847227
7186,720757104001,720757103021,1127.917819097196798
7187,720757104001,720757103022,808.382720126005438
7188,720757104001,720757103023,209.398545142281279
7189,720757104001,720757104002,1332.554440537696792
7190,720757104001,720757106001,0.000000000000000
7191,720757104002,720757103011,932.384156669647155
7192,720757104002,720757103021,619.898576479906751
7193,720757104002,720757103022,0.000000000000000
7194,720757104002,720757104001,1332.554440537696792
7195,720757104002,720757105001,768.070522938489603
7196,720757104002,720757105002,260.900992195816173
7197,720757104002,720757106001,451.611861871919530
7198,720757105001,720757103011,487.703925858838147
7199,720757105001,720757104002,768.070522938489603
7200,720757105001,720757105002,1088.632656169585516
7201,720757105002,720757103011,1361.298744483232440
7202,720757105002,720757104002,260.900992195816173
7203,720757105002,720757105001,1088.632656169585516
7204,720757105002,720757106001,470.011793825753216
7205,720757105002,720757106002,178.632696743144379
7206,720757105002,720757108003,246.661314456107306
7207,720757105002,720757108004,0.000000000000000
7208,720757106001,720757103022,157.509623245882324
7209,720757106001,720757103023,1392.441936211414031
7210,720757106001,720757104001,0.000000000000000
7211,720757106001,720757104002,451.611861871919530
7212,720757106001,720757105002,470.011793825753216
7213,720757106001,720757106002,1103.367921055382567
7214,720757106002,720757102002,1461.153370681779961
7215,720757106002,720757103023,706.510754246847227
7216,720757106002,720757105002,178.632696743144379
7217,720757106002,720757106001,1103.367921055382567
7218,720757106002,720757108001,1601.760504955600254
7219,720757106002,720757108003,0.000000000000000
7220,720757106002,720757108004,1291.101290659888264
7221,720757107001,720757102002,813.043938461732068
7222,720757107001,720757107002,4109.999817865597834
7223,720757107001,720757108001,1772.890407550363989
7224,720757107001,720757108002,2109.129469958291793
7225,720757107001,721130725001,3210.707774968335798
7226,720757107001,721497205021,0.000000000000000
7227,720757107001,721497205022,1077.783014988927789
7228,720757107001,721497205023,2795.215075851471283
7229,720757107002,720739562001,688.381730265475085
7230,720757107002,720757107001,4109.999817865597834
7231,720757107002,721079549011,3528.113304900373350
7232,720757107002,721130725001,291.932903437564619
7233,720757107002,721130726003,5815.630085883164611
7234,720757107002,721497205021,2661.938662618427315
7235,720757107002,721497205022,0.000000000000000
7236,720757107002,721497205042,2398.464701856626107
7237,720757108001,720757102002,3140.161510882048333
7238,720757108001,720757106002,1601.760504955600254
7239,720757108001,720757107001,1772.890407550363989
7240,720757108001,720757108002,3758.948647625303238
7241,720757108001,720757108003,492.010834659833563
7242,720757108001,720757108004,3212.231647370976134
7243,720757108002,720757107001,2109.129469958291793
7244,720757108002,720757108001,3758.948647625303238
7245,720757108002,720757108003,1268.055634435177353
7246,720757108002,720757109012,476.776898014444726
7247,720757108002,721130724002,1423.626140351052072
7248,720757108002,721130725001,4810.935173573635439
7249,720757108003,720757103011,1802.599491781199958
7250,720757108003,720757105002,246.661314456107306
7251,720757108003,720757106002,0.000000000000000
7252,720757108003,720757108001,492.010834659833563
7253,720757108003,720757108002,1268.055634435177353
7254,720757108003,720757108004,1919.757586982614384
7255,720757108003,720757109012,1339.524075962531015
7256,720757108004,720757105002,0.000000000000000
7257,720757108004,720757106002,1291.101290659888264
7258,720757108004,720757108001,3212.231647370976134
7259,720757108004,720757108003,1919.757586982614384
7260,720757109011,720757109012,1178.179545792402450
7261,720757109011,720757109013,1016.489248370940118
7262,720757109011,720757109021,51.363041547189887
7263,720757109011,721130723001,267.776853049594081
7264,720757109011,721130724005,1684.736831675909571
7265,720757109012,720757103011,2464.028323759889645
7266,720757109012,720757108002,476.776898014444726
7267,720757109012,720757108003,1339.524075962531015
7268,720757109012,720757109011,1178.179545792402450
7269,720757109012,720757109013,2068.081526999486869
7270,720757109012,720757109022,3198.548842446154140
7271,720757109012,721130724002,170.214065320703810
