COUNTY,TRACT,BLOCK,P0010001,P0030001,P0050001
079,850200,2017,15,14,0
079,850200,2018,7,5,0
079,850200,2019,8,3,0
079,850200,2020,32,24,0
079,850200,2021,13,4,0
079,850200,2022,37,35,0
079,850200,2023,0,0,0
079,850200,2024,127,113,0
079,850200,2025,53,41,0
079,850200,2026,325,182,0
079,850200,2027,85,75,15
079,850200,3000,169,148,0
079,850200,3001,39,36,0
079,850200,3002,32,29,0
079,850200,3003,29,27,0
079,850200,3004,33,33,0
079,850200,3005,38,30,0
079,850200,3006,10,7,0
079,850200,3007,20,19,0
079,850200,3008,84,66,0
079,850200,3009,76,62,0
079,850200,3010,40,40,0
079,850200,3011,75,62,0
079,850200,3012,6,6,0
079,850200,3013,14,10,0
079,850200,3014,34,32,0
079,850200,3015,53,45,0
079,850200,3016,52,44,0
079,850200,3017,71,62,0
079,850200,3018,97,83,0
079,850200,3019,28,28,0
079,850200,3020,45,42,0
079,850200,3021,46,37,0
079,850200,3022,66,63,0
079,850200,3023,36,32,0
079,850200,3024,41,39,0
079,850200,3025,57,48,0
079,850200,3026,71,62,0
079,850200,3027,95,74,0
079,850300,1000,272,244,0
079,850300,1001,42,37,0
079,850300,1002,176,138,0
079,850300,1003,102,81,0
079,850300,1004,0,0,0
079,850300,1005,23,12,0
079,850300,1006,139,125,0
079,850300,1007,9,5,0
079,850300,1008,192,169,0
079,850300,1009,29,23,0
079,850300,1010,11,5,0
079,850300,1011,96,75,0
079,850300,1012,35,33,0
079,850300,1013,82,70,0
079,850300,1014,21,15,0
079,850300,2000,132,109,0
079,850300,2001,55,45,0
079,850300,2002,123,111,0
079,850300,2003,214,173,0
079,850300,2004,28,27,0
079,850300,2005,102,85,0
079,850300,2006,134,106,0
079,850300,2007,161,137,0
079,850300,2008,28,26,0
079,850300,2009,12,10,0
079,850300,2010,136,119,0
079,850300,3000,93,78,0
079,850300,3001,106,96,0
079,850300,3002,120,95,0
079,850300,3003,84,65,0
079,850300,3004,228,194,0
079,850300,3005,199,161,0
079,850300,3006,23,17,0
079,850300,3007,141,115,0
079,850300,3008,199,176,0
079,850300,3009,48,43,0
079,850300,3010,48,43,0
079,850300,3011,58,53,0
079,850300,3012,40,30,0
079,850300,3013,85,78,0
079,850300,3014,26,17,0
079,850300,3015,31,23,0
079,850300,3016,87,75,0
079,850300,3017,18,14,0
079,850300,4000,85,77,0
079,850300,4001,194,156,0
079,850300,4002,38,34,0
079,850300,4003,55,51,0
079,850300,4004,59,55,0
079,850300,4005,53,43,0
079,850300,4006,138,118,0
079,850300,4007,80,67,0
079,850300,4008,53,48,0
079,850300,4009,49,39,0
079,850300,4010,57,46,0
079,850300,4011,14,8,0
079,850400,1000,27,17,0
079,850400,1001,15,14,0
079,850400,1002,6,2,0
079,850400,1003,97,89,0
079,850400,1004,0,0,0
079,850400,1005,48,45,0
079,850400,1006,36,36,0
079,850400,1007,7,7,0
079,850400,1008,12,8,0
079,850400,1009,13,9,0
079,850400,1010,13,11,0
079,850400,1011,19,13,0
079,850400,1012,21,12,0
079,850400,1013,9,7,0
079,850400,1014,0,0,0
079,850400,1015,16,16,0
079,850400,1016,19,19,0
079,850400,1017,31,28,0
079,850400,1018,10,8,0
079,850400,1019,12,5,0
079,850400,1020,92,80,0
079,850400,1021,65,48,0
079,850400,1022,65,61,0
079,850400,1023,10,10,0
079,850400,1024,9,7,0
079,850400,1025,19,19,0
079,850400,1026,106,71,0
079,850400,1027,32,32,0
079,850400,1028,46,36,0
079,850400,1029,45,39,0
079,850400,1030,35,32,0
079,850400,1031,73,65,0
079,850400,1032,49,41,0
079,850400,1033,0,0,0
079,850400,1034,151,137,0
079,850400,1035,40,31,0
079,850400,1036,25,24,0
079,850400,1037,56,41,0
079,850400,1038,25,18,0
079,850400,1039,21,10,0
079,850400,1040,68,57,0
079,850400,1041,20,19,0
079,850400,1042,33,31,0
079,850400,1043,14,11,0
079,850400,2000,24,20,0
079,850400,2001,23,19,0
079,850400,2002,38,34,0
079,850400,2003,19,16,0
079,850400,2004,18,17,0
079,850400,2005,119,102,0
079,850400,2006,26,22,0
079,850400,2007,37,34,0
079,850400,2008,85,79,40
079,850400,2009,0,0,0
079,850400,2010,69,69,0
079,850400,2011,29,29,0
079,850400,2012,0,0,0
079,850400,2013,31,27,0
079,850400,2014,14,10,0
079,850400,2015,14,12,0
079,850400,2016,37,34,0
079,850400,2017,0,0,0
079,850400,2018,0,0,0
079,850400,2019,3,0,0
079,850400,2020,0,0,0
079,850400,2021,0,0,0
079,850400,2022,118,105,0
079,850400,2023,28,19,0
079,850400,2024,75,72,0
079,850400,2025,75,65,0
079,850400,2026,36,34,0
079,850400,2027,24,16,0
079,850400,2028,19,19,0
079,850400,2029,45,41,0
079,850400,2030,205,182,0
079,850400,2031,147,121,0
079,850400,2032,102,95,0
079,850400,2033,14,8,0
079,850400,2034,0,0,0
079,850400,2035,11,6,0
079,850400,2036,12,1,0
079,850400,2037,0,0,0
079,850400,2038,0,0,0
079,850400,2039,0,0,0
079,850400,2040,0,0,0
079,850400,2041,0,0,0
079,850400,2042,0,0,0
079,850400,2043,0,0,0
079,850400,2044,30,28,0
079,850400,3000,204,171,0
079,850400,3001,17,8,0
079,850400,3002,12,9,0
079,850400,3003,5,3,0
079,850400,3004,0,0,0
079,850400,3005,8,7,0
079,850400,3006,28,28,0
079,850400,3007,39,34,6
079,850400,3008,0,0,0
079,850400,3009,0,0,0
079,850400,3010,66,57,0
079,850400,3011,20,19,0
079,850400,3012,7,4,0
079,850400,3013,12,5,0
079,850400,3014,223,209,0
079,850400,3015,9,7,0
079,850400,3016,12,10,0
079,850400,3017,2,0,0
079,850400,3018,0,0,0
079,850400,3019,23,22,0
079,850400,3020,15,15,0
079,850400,3021,24,21,0
079,850400,3022,10,10,0
079,850400,3023,16,12,0
079,850400,3024,32,31,0
079,850400,3025,16,14,0
079,850400,3026,7,5,0
079,850400,3027,22,21,0
079,850400,3028,55,48,0
079,850400,3029,2,0,0
079,850400,3030,8,5,0
079,850400,3031,4,3,0
079,850400,3032,170,140,0
079,850400,3033,7,5,0
079,850400,3034,34,32,0
079,850400,3035,0,0,0
079,850400,3036,0,0,0
079,850400,3037,0,0,0
079,850400,3038,0,0,0
079,850400,3039,0,0,0
079,850400,3040,0,0,0
079,850400,3041,0,0,0
079,850400,3042,0,0,0
079,850400,4000,106,87,0
079,850400,4001,4,4,0
079,850400,4002,37,33,0
079,850400,4003,21,16,0
079,850400,4004,57,55,0
079,850400,4005,18,14,0
079,850400,4006,80,75,0
079,850400,4007,152,125,0
079,850400,4008,73,64,0
079,850400,4009,0,0,0
079,850400,4010,39,32,0
079,850400,4011,86,69,0
079,850400,4012,83,80,0
079,850400,4013,61,49,0
079,850400,4014,7,6,0
079,850400,4015,39,28,0
079,991100,0001,0,0,0
081,957700,1000,81,72,0
081,957700,1001,88,75,0
081,957700,1002,7,7,0
081,957700,1003,16,14,0
081,957700,1004,286,255,0
081,957700,1005,322,274,0
081,957700,1006,213,193,0
081,957700,1007,58,54,0
081,957700,1008,10,7,0
081,957700,1009,102,91,0
081,957700,1010,58,46,0
081,957700,1011,26,19,0
081,957700,1012,120,99,0
081,957700,1013,142,130,0
081,957700,1014,51,42,0
081,957700,1015,0,0,0
081,957700,1016,0,0,0
081,957700,1017,18,17,0
081,957700,2000,71,54,0
081,957700,2001,27,19,0
081,957700,2002,46,40,0
081,957700,2003,167,141,0
081,957700,2004,49,35,0
081,957700,2005,14,9,0
081,957700,2006,80,70,0
081,957700,2007,35,30,0
081,957700,2008,379,317,0
081,957700,2009,0,0,0
081,957700,2010,65,60,0
081,957700,2011,37,34,0
081,957700,2012,73,67,0
081,957700,2013,0,0,0
081,957700,2014,64,50,0
081,957700,2015,25,21,0
081,957700,2016,80,72,0
081,957700,2017,33,26,2
081,957700,2018,8,6,0
081,957700,3000,97,77,0
081,957700,3001,18,17,0
081,957700,3002,6,3,0
081,957700,3003,183,155,0
081,957700,3004,196,165,0
081,957700,3005,57,50,0
081,957700,3006,48,38,0
081,957700,3007,70,66,0
081,957700,3008,114,100,0
081,957700,3009,114,93,0
081,957700,3010,138,112,0
081,957700,3011,139,111,5
081,957700,3012,144,129,0
081,957700,3013,43,33,0
081,957700,3014,26,16,0
081,957700,3015,25,25,0
081,957700,3016,79,67,0
081,957700,3017,106,95,0
081,957700,3018,26,22,0
081,957700,3019,23,15,0
081,957700,3020,47,37,0
081,957800,1000,30,24,0
081,957800,1001,275,211,15
081,957800,1002,146,120,0
081,957800,1003,189,157,0
081,957800,1004,229,179,40
081,957800,1005,163,135,0
081,957800,1006,60,56,0
081,957800,1007,303,253,0
081,957800,1008,26,19,0
081,957800,1009,60,51,0
081,957800,1010,377,307,0
081,957800,1011,122,106,0
081,957800,1012,89,70,0
081,957800,2000,99,84,0
081,957800,2001,11,11,0
081,957800,2002,110,97,0
081,957800,2003,18,9,0
081,957800,2004,66,54,0
081,957800,2005,216,175,0
081,957800,2006,34,26,0
081,957800,2007,89,73,0
081,957800,2008,34,31,0
081,957800,2009,185,150,0
081,957800,2010,126,104,0
081,957800,2011,61,51,0
081,957800,2012,54,39,0
081,957800,2013,76,59,0
081,957800,2014,70,64,23
081,957800,2015,28,16,0
081,957800,2016,136,116,0
081,957800,2017,44,30,0
081,957800,2018,262,224,0
081,957800,2019,110,87,0
081,957800,2020,239,199,0
081,957800,2021,11,5,0
081,957800,2022,49,44,0
081,957800,2023,339,286,0
081,957800,2024,24,23,0
081,957800,2025,183,158,0
081,957800,2026,0,0,0
081,957800,2027,9,6,0
081,957800,3000,46,36,0
081,957800,3001,66,57,0
081,957800,3002,53,40,0
081,957800,3003,173,154,0
081,957800,3004,10,5,0
081,957800,3005,32,28,0
081,957800,3006,12,6,0
081,957800,3007,28,21,0
081,957800,3008,67,56,0
081,957800,3009,147,113,0
081,957800,3010,28,28,0
081,957800,3011,116,93,0
081,957800,3012,48,34,0
081,957800,3013,22,17,0
081,957800,3014,479,409,32
081,957800,3015,21,20,0
081,957800,3016,24,22,0
081,957800,3017,132,104,11
081,957800,4000,29,25,0
081,957800,4001,374,318,0
081,957800,4002,151,124,0
081,957800,4003,144,121,0
081,957800,4004,32,25,0
081,957800,4005,132,119,0
081,957900,1000,132,122,0
081,957900,1001,313,256,0
081,957900,1002,9,7,0
081,957900,1003,57,54,0
081,957900,1004,18,9,0
081,957900,1005,80,64,0
081,957900,1006,152,127,0
081,957900,1007,48,38,0
081,957900,1008,16,13,0
081,957900,1009,16,16,0
081,957900,2000,370,296,0
081,957900,2001,269,211,0
081,957900,2002,69,59,0
081,957900,2003,76,71,0
081,957900,2004,126,109,0
081,957900,3000,28,22,0
081,957900,3001,7,3,0
081,957900,3002,69,52,0
081,957900,3003,308,264,0
081,957900,3004,110,93,0
081,957900,3005,145,121,0
081,957900,3006,203,171,0
081,957900,3007,118,105,0
081,957900,4000,78,69,0
081,957900,4001,55,42,0
081,957900,4002,66,54,0
081,957900,4003,148,132,0
081,957900,4004,56,44,0
081,957900,4005,148,120,0
081,957900,4006,88,72,0
081,957900,4007,122,107,0
081,957900,4008,61,48,0
081,957900,4009,70,58,0
081,957900,4010,57,52,0
081,957900,4011,46,46,0
081,958001,1000,0,0,0
081,958001,1001,0,0,0
081,958001,1002,0,0,0
081,958001,1003,46,34,0
081,958001,1004,192,159,0
081,958001,1005,15,13,0
081,958001,1006,12,11,0
081,958001,1007,21,13,0
081,958001,1008,0,0,0
081,958001,1009,9,8,0
081,958001,1010,400,271,0
081,958001,1011,167,141,0
081,958001,1012,93,75,0
081,958001,1013,0,0,0
081,958001,1014,74,67,0
081,958001,1015,22,17,0
081,958001,1016,18,14,0
081,958001,1017,0,0,0
081,958001,1018,47,41,0
081,958001,1019,0,0,0
081,958001,2000,20,16,0
081,958001,2001,596,503,0
081,958001,2002,20,19,0
081,958001,2003,26,25,0
081,958001,2004,83,69,0
081,958001,2005,52,49,0
081,958001,2006,37,34,0
081,958001,2007,147,121,0
081,958001,2008,29,26,0
081,958001,2009,64,55,0
081,958001,2010,30,28,0
081,958001,2011,119,90,0
081,958001,2012,20,15,0
081,958001,2013,20,14,0
081,958001,2014,18,15,0
081,958001,2015,713,629,0
081,958001,2016,74,66,0
081,958001,2017,200,182,0
081,958001,2018,19,16,0
081,958100,1000,72,63,0
081,958100,1001,117,105,0
081,958100,1002,0,0,0
081,958100,1003,68,59,0
081,958100,1004,89,78,0
081,958100,1005,37,34,0
081,958100,1006,25,17,0
081,958100,1007,52,43,0
081,958100,1008,51,45,0
081,958100,1009,143,130,0
081,958100,1010,105,88,0
081,958100,1011,41,32,0
081,958100,1012,12,6,0
081,958100,1013,16,14,0
081,958100,1014,35,32,0
081,958100,1015,11,11,0
081,958100,2000,80,64,0
081,958100,2001,20,17,0
081,958100,2002,2,2,2
081,958100,2003,43,39,0
081,958100,2004,25,21,0
081,958100,2005,13,7,0
081,958100,2006,109,97,0
081,958100,2007,92,83,0
081,958100,2008,42,35,0
081,958100,2009,103,86,0
081,958100,2010,28,28,27
081,958100,2011,21,17,0
081,958100,2012,14,9,0
081,958100,2013,16,14,0
081,958100,2014,45,45,0
081,958100,2015,139,122,0
081,958100,2016,12,12,0
081,958200,1000,428,343,16
081,958200,1001,182,144,0
081,958200,1002,18,14,0
081,958200,1003,175,149,0
081,958200,1004,309,258,23
081,958200,1005,81,71,0
081,958200,1006,271,213,11
081,958200,1007,41,32,0
081,958200,1008,41,32,0
081,958200,1009,74,66,0
081,958200,1010,45,40,0
081,958200,1011,36,32,0
081,958200,1012,14,10,0
081,958200,2000,149,123,0
081,958200,2001,45,28,0
081,958200,2002,16,11,0
081,958200,2003,8,7,0
081,958200,2004,0,0,0
081,958200,2005,0,0,0
081,958200,2006,58,50,0
081,958200,2007,99,80,0
081,958200,2008,271,229,0
081,958200,2009,343,299,66
081,958200,2010,308,249,0
081,958200,2011,179,157,0
081,958300,1000,133,103,0
081,958300,1001,17,13,0
081,958300,1002,145,129,0
081,958300,1003,64,57,0
081,958300,1004,37,37,0
081,958300,1005,34,22,0
081,958300,1006,36,27,0
081,958300,1007,106,83,0
081,958300,1008,170,152,0
081,958300,1009,3,3,0
081,958300,1010,33,26,0
081,958300,1011,98,91,0
081,958300,1012,15,13,0
081,958300,1013,35,29,0
081,958300,1014,16,11,0
081,958300,1015,0,0,0
081,958300,1016,41,32,0
081,958300,1017,71,62,0
081,958300,1018,40,36,0
081,958300,1019,53,47,0
081,958300,2000,159,128,0
081,958300,2001,39,26,0
081,958300,2002,29,25,0
081,958300,2003,35,28,0
081,958300,2004,134,105,0
081,958300,2005,14,11,0
081,958300,2006,56,46,0
081,958300,2007,35,31,0
081,958300,2008,17,14,0
081,958300,2009,30,20,0
081,958300,2010,5,3,0
081,958300,2011,123,88,0
081,958300,2012,35,20,0
081,958300,2013,16,12,0
081,958300,2014,15,13,0
081,958300,2015,32,28,0
081,958300,2016,34,23,0
081,958300,2017,14,12,0
081,958300,2018,15,13,0
081,958300,2019,27,23,0
081,958300,2020,23,20,0
081,958300,2021,10,3,0
081,958300,2022,19,15,0
081,958300,2023,37,31,0
081,958300,2024,53,40,0
081,958300,2025,28,23,0
081,958300,2026,56,48,0
081,958300,2027,0,0,0
081,958300,2028,40,34,0
081,958300,2029,18,18,0
081,958300,2030,75,63,0
081,958300,2031,57,52,0
081,958300,2032,14,14,0
081,958400,1000,32,25,0
081,958400,1001,101,91,0
081,958400,1002,167,145,0
081,958400,1003,15,7,0
081,958400,1004,45,40,0
081,958400,1005,46,41,0
081,958400,1006,47,39,0
081,958400,1007,13,13,0
081,958400,1008,77,61,0
081,958400,1009,31,21,0
081,958400,1010,31,23,0
081,958400,1011,13,9,0
081,958400,1012,17,15,0
081,958400,1013,12,10,0
081,958400,1014,23,21,0
081,958400,1015,13,12,0
081,958400,1016,0,0,0
081,958400,1017,19,15,0
081,958400,1018,11,9,0
081,958400,1019,28,27,0
081,958400,1020,13,11,0
081,958400,1021,12,11,0
081,958400,1022,39,36,0
081,958400,1023,4,4,0
081,958400,1024,88,75,0
081,958400,2000,79,72,0
081,958400,2001,9,6,0
081,958400,2002,0,0,0
081,958400,2003,23,20,0
081,958400,2004,14,11,0
081,958400,2005,219,179,0
081,958400,2006,9,8,0
081,958400,2007,130,114,0
081,958400,2008,66,60,46
081,958400,2009,66,56,0
081,958400,2010,38,31,0
081,958400,2011,17,11,0
081,958400,2012,37,34,0
081,958400,2013,33,22,0
081,958400,2014,14,14,0
081,958400,2015,25,20,0
081,958400,2016,18,13,0
081,958400,2017,20,20,0
081,958400,2018,112,80,0
081,958400,2019,25,17,0
081,958400,2020,57,37,0
081,958400,2021,24,23,0
081,958400,2022,3,3,0
081,958400,2023,55,42,0
083,959700,1000,0,0,0
083,959700,1001,11,11,0
083,959700,1002,0,0,0
083,959700,1003,110,90,0
083,959700,1004,0,0,0
083,959700,1005,17,17,0
083,959700,1006,24,18,0
083,959700,1007,23,19,0
083,959700,1008,0,0,0
083,959700,1009,0,0,0
083,959700,1010,41,31,0
083,959700,1011,24,15,0
083,959700,1012,27,17,0
083,959700,1013,37,30,0
083,959700,1014,37,35,0
083,959700,1015,80,63,0
083,959700,1016,38,35,0
083,959700,1017,7,3,0
083,959700,1018,71,63,0
083,959700,1019,15,12,0
083,959700,1020,16,7,0
083,959700,1021,10,5,0
083,959700,1022,31,29,0
083,959700,1023,22,10,0
083,959700,1024,0,0,0
083,959700,1025,50,47,0
083,959700,1026,33,26,0
083,959700,1027,48,43,0
083,959700,1028,29,24,0
083,959700,1029,52,41,0
083,959700,1030,54,47,0
083,959700,1031,12,12,0
083,959700,1032,0,0,0
083,959700,1033,9,9,0
083,959700,1034,12,6,0
083,959700,1035,0,0,0
083,959700,1036,48,29,0
083,959700,1037,4,0,0
083,959700,1038,0,0,0
083,959700,1039,0,0,0
083,959700,1040,8,8,0
083,959700,1041,4,3,0
083,959700,1042,17,9,0
083,959700,1043,5,5,0
083,959700,1044,0,0,0
083,959700,1045,19,16,0
083,959700,1046,0,0,0
083,959700,1047,18,16,0
083,959700,1048,5,3,0
083,959700,1049,15,15,0
083,959700,1050,23,13,0
083,959700,1051,9,9,0
083,959700,1052,27,21,0
083,959700,1053,0,0,0
083,959700,1054,0,0,0
083,959700,1055,63,57,0
083,959700,1056,24,24,0
083,959700,1057,43,29,0
083,959700,1058,38,28,0
083,959700,1059,0,0,0
083,959700,1060,76,58,0
083,959700,2000,15,14,0
083,959700,2001,77,67,0
083,959700,2002,84,81,0
083,959700,2003,60,50,0
083,959700,2004,0,0,0
083,959700,2005,77,67,0
083,959700,2006,8,8,0
083,959700,2007,40,38,0
083,959700,2008,17,15,0
083,959700,2009,31,21,0
083,959700,2010,29,23,0
083,959700,2011,44,35,0
083,959700,2012,8,8,0
083,959700,2013,35,25,0
083,959700,2014,28,23,0
083,959700,2015,20,14,0
083,959700,2016,118,106,0
083,959700,2017,64,53,0
083,959700,2018,38,38,0
083,959700,2019,45,42,0
083,959700,2020,8,4,0
083,959700,2021,8,8,0
083,959700,2022,10,10,0
083,959700,2023,19,16,0
083,959800,1000,0,0,0
083,959800,1001,0,0,0
083,959800,1002,0,0,0
083,959800,1003,32,29,0
083,959800,1004,21,18,0
083,959800,1005,20,14,0
083,959800,1006,9,7,0
083,959800,1007,81,76,0
083,959800,1008,189,154,0
083,959800,1009,9,7,0
083,959800,1010,21,21,0
083,959800,1011,18,16,0
083,959800,1012,14,14,0
083,959800,1013,40,23,0
083,959800,1014,316,258,4
083,959800,1015,22,18,0
083,959800,1016,40,30,0
083,959800,1017,0,0,0
083,959800,1018,13,10,0
083,959800,1019,19,19,0
083,959800,1020,59,53,0
083,959800,1021,7,2,0
083,959800,1022,3,2,0
083,959800,1023,6,0,0
083,959800,1024,278,230,0
083,959800,1025,53,42,0
083,959800,1026,0,0,0
083,959800,1027,25,22,0
083,959800,1028,8,7,0
083,959800,1029,14,9,0
083,959800,1030,25,22,0
083,959800,1031,23,21,0
083,959800,1032,25,25,0
083,959800,1033,20,13,0
083,959800,1034,8,2,0
083,959800,1035,19,18,0
083,959800,1036,0,0,0
083,959800,1037,0,0,0
083,959800,1038,6,2,0
083,959800,1039,0,0,0
083,959900,1000,0,0,0
083,959900,1001,0,0,0
083,959900,1002,106,92,0
083,959900,1003,16,5,0
083,959900,1004,30,26,0
083,959900,1005,20,14,0
083,959900,1006,240,195,0
083,959900,1007,25,22,0
083,959900,1008,59,44,0
083,959900,1009,54,43,0
083,959900,1010,334,285,0
083,959900,1011,42,37,0
083,959900,1012,19,17,0
083,959900,1013,31,20,0
083,959900,1014,53,49,0
083,959900,1015,20,18,0
083,959900,1016,29,23,0
083,959900,1017,61,52,0
083,959900,1018,87,82,0
083,959900,1019,54,36,0
083,959900,1020,176,154,18
083,959900,1021,6,6,0
083,959900,1022,31,26,0
083,959900,1023,22,17,0
083,959900,1024,135,110,0
083,959900,1025,20,14,0
083,959900,1026,38,31,0
083,959900,1027,161,140,0
083,959900,1028,15,14,0
083,959900,1029,17,13,0
083,959900,1030,32,22,5
083,959900,2000,19,17,0
083,959900,2001,25,21,0
083,959900,2002,18,14,0
083,959900,2003,135,109,0
083,959900,2004,15,12,0
083,959900,2005,14,12,0
083,959900,2006,28,28,0
083,959900,2007,7,6,0
083,959900,2008,127,106,0
083,959900,2009,24,23,0
083,959900,2010,0,0,0
083,959900,2011,47,40,0
083,959900,2012,65,61,0
083,959900,2013,64,52,0
083,959900,2014,12,9,0
083,959900,2015,0,0,0
083,959900,2016,17,16,0
083,959900,2017,8,8,0
083,959900,2018,10,8,0
083,959900,2019,23,15,0
083,959900,2020,26,21,0
083,959900,2021,48,42,0
083,959900,2022,87,64,0
083,959900,2023,141,119,0
083,959900,2024,59,49,0
083,959900,3000,21,15,0
083,959900,3001,64,59,0
083,959900,3002,0,0,0
083,959900,3003,13,12,0
083,959900,3004,68,44,0
083,959900,3005,51,43,0
083,959900,3006,60,48,0
083,959900,3007,35,28,0
083,959900,3008,47,39,0
083,959900,3009,29,22,0
083,959900,3010,29,26,0
083,959900,3011,290,225,0
083,959900,3012,118,71,0
083,959900,3013,52,46,0
083,959900,3014,72,60,0
083,959900,3015,183,134,0
083,959900,3016,18,6,0
083,959900,3017,55,51,0
083,959900,3018,204,163,0
083,959900,3019,159,105,0
083,959900,3020,18,18,0
083,959900,3021,32,25,0
083,959900,3022,82,71,0
083,959900,3023,2,0,0
083,959900,3024,15,13,0
083,959900,3025,9,9,0
083,959900,3026,89,81,0
083,959900,3027,22,22,0
083,959900,3028,108,86,0
083,959900,3029,76,63,0
083,959900,3030,31,25,0
083,959900,3031,23,23,0
083,959900,3032,27,23,0
083,959900,3033,5,4,0
083,959900,3034,8,6,0
083,959900,3035,7,4,0
083,959900,3036,11,10,0
083,959900,3037,19,17,0
083,959900,3038,3,3,0
083,959900,3039,46,40,0
083,959900,3040,9,9,0
085,190101,1000,171,140,0
085,190101,1001,17,13,0
085,190101,1002,53,33,0
085,190101,1003,19,14,0
085,190101,1004,0,0,0
085,190101,1005,376,326,0
085,190101,1006,9,7,0
085,190101,1007,58,43,0
085,190101,1008,53,45,0
085,190101,1009,15,11,0
085,190101,1010,57,46,0
085,190101,1011,50,42,0
085,190101,1012,57,48,0
085,190101,1013,59,48,0
085,190101,1014,18,12,0
085,190101,1015,167,149,0
085,190101,1016,136,130,0
085,190101,1017,49,48,0
085,190101,1018,63,38,0
085,190101,1019,85,69,0
085,190101,1020,106,82,0
085,190101,1021,37,35,0
085,190101,2000,89,79,0
085,190101,2001,227,176,0
085,190101,2002,245,208,0
085,190101,2003,113,91,0
085,190101,2004,122,103,0
085,190101,2005,30,23,0
085,190101,2006,136,112,0
085,190101,2007,52,41,0
085,190101,2008,53,40,0
085,190101,2009,50,38,0
085,190101,2010,44,41,0
085,190101,2011,20,16,0
085,190101,2012,15,14,1
085,190101,2013,50,46,0
085,190101,2014,23,13,0
085,190101,2015,265,205,0
085,190101,2016,44,31,0
085,190101,2017,66,53,0
085,190101,2018,51,44,0
085,190101,2019,0,0,0
085,190101,2020,46,44,0
085,190101,2021,51,44,0
085,190101,2022,0,0,0
085,190101,3000,21,13,0
085,190101,3001,25,20,0
085,190101,3002,105,92,0
085,190101,3003,47,30,0
085,190101,3004,25,20,0
085,190101,3005,15,13,0
085,190101,3006,33,25,0
085,190101,3007,39,26,0
085,190101,3008,25,11,0
085,190101,3009,16,9,0
085,190101,3010,829,587,0
085,190101,3011,61,45,0
085,190101,3012,24,18,0
085,190101,3013,52,47,19
085,190101,3014,87,84,0
085,190101,3015,136,123,0
085,190101,3016,52,47,0
085,190101,3017,71,55,0
085,190101,3018,12,11,0
085,190101,3019,30,25,0
085,190101,3020,220,172,0
085,190101,3021,41,32,0
085,190101,3022,35,21,0
085,190101,3023,390,347,24
085,190101,3024,54,43,0
085,190101,3025,71,53,0
085,190101,3026,63,55,0
085,190101,3027,12,9,0
085,190101,3028,46,37,0
085,190101,3029,13,12,0
085,190101,3030,64,51,0
085,190101,3031,16,14,0
085,190101,3032,0,0,0
085,190101,3033,34,22,0
085,190101,3034,40,38,0
085,190101,3035,28,26,0
085,190101,3036,47,42,0
085,190101,3037,26,23,0
085,190101,3038,21,17,0
085,190101,3039,18,18,0
085,190101,3040,37,36,0
085,190101,3041,29,28,0
085,190101,3042,6,1,0
085,190101,3043,47,43,0
085,190103,1000,361,287,0
085,190103,1001,41,30,0
085,190103,1002,59,47,0
085,190103,1003,36,30,0
085,190103,1004,123,90,0
085,190103,1005,212,188,0
085,190103,1006,514,404,0
085,190103,1007,43,39,0
085,190103,1008,33,29,0
085,190103,1009,25,21,0
085,190103,1010,106,84,0
085,190103,1011,31,23,0
085,190103,1012,11,11,0
085,190103,1013,53,40,0
085,190103,1014,411,333,0
085,190103,1015,30,22,0
085,190103,1016,35,25,0
085,190103,1017,200,179,86
085,190103,1018,41,33,0
085,190103,1019,15,13,0
085,190103,2000,85,80,10
085,190103,2001,29,21,0
085,190103,2002,157,126,0
085,190103,2003,19,12,0
085,190103,2004,514,424,44
085,190103,2005,545,465,0
085,190103,2006,312,271,0
085,190103,2007,71,59,0
085,190104,1000,161,124,0
085,190104,1001,103,88,0
085,190104,1002,502,402,0
085,190104,1003,131,114,0
085,190104,1004,258,234,0
085,190104,1005,40,33,0
085,190104,1006,122,119,0
085,190104,1007,39,33,0
085,190104,1008,157,121,0
085,190104,1009,427,319,0
085,190104,1010,65,51,0
085,190104,1011,122,89,0
085,190104,1012,172,151,0
085,190104,1013,551,454,0
085,190104,1014,23,15,0
085,190104,2000,233,213,0
085,190104,2001,51,40,0
085,190104,2002,63,51,0
085,190104,2003,60,51,0
085,190104,2004,126,108,0
085,190104,2005,75,63,0
085,190104,2006,48,33,0
085,190104,2007,40,24,0
085,190104,2008,68,55,0
085,190104,2009,347,290,0
085,190104,2010,49,31,0
085,190104,2011,38,36,0
085,190104,2012,44,37,0
085,190104,2013,37,35,0
085,190104,2014,46,45,0
085,190104,2015,135,124,0
085,190104,2016,170,135,0
085,190104,2017,337,268,0
085,190104,2018,172,168,0
085,190104,2019,26,24,0
085,190104,2020,15,12,0
085,190201,1000,246,218,0
085,190201,1001,310,262,0
085,190201,1002,73,58,0
085,190201,1003,78,61,0
085,190201,1004,69,65,0
085,190201,1005,16,12,0
085,190201,1006,60,53,0
085,190201,1007,233,210,22
085,190201,2000,4,4,0
085,190201,2001,71,55,0
085,190201,2002,92,78,3
085,190201,2003,67,55,0
085,190201,2004,20,14,0
085,190201,2005,44,33,0
085,190201,2006,27,20,0
085,190201,2007,60,46,0
085,190201,2008,0,0,0
085,190201,3000,16,16,0
085,190201,3001,36,26,0
085,190201,3002,17,13,0
085,190201,3003,29,25,0
