BLOCKID|COUNTYFP|DISTRICT
720632105042003|063|084.10
720632105042004|063|084.10
720632105042005|063|084.10
720632105042006|063|084.10
720632105042007|063|084.10
720632105042008|063|084.10
720632105042009|063|084.10
720632105042010|063|084.10
720632105042011|063|084.10
720632105042012|063|084.10
720632105042013|063|084.10
720632105042014|063|084.10
720632105042015|063|084.10
720632105042016|063|084.10
720632105042017|063|084.10
720632105042018|063|084.10
720632105043000|063|084.10
720632105043001|063|084.10
720632105043002|063|084.10
720632105043003|063|0084.5
720632105043004|063|0084.4
720632105043005|063|0084.4
720632105043006|063|0084.4
720632105043007|063|0084.4
720632105043008|063|0084.5
720632105043009|063|0084.5
720632105043010|063|0084.4
720632105043011|063|0084.4
720632105043012|063|0084.4
720632105043013|063|0084.4
720632105043014|063|0084.4
720632105043015|063|084.10
720632105043016|063|084.10
720632105043017|063|0084.5
720632105043018|063|0084.4
720632105043019|063|0084.4
720632105043020|063|0084.4
720632105043021|063|0084.4
720632105043022|063|0084.4
720632105043023|063|0084.5
720632105043024|063|0084.4
720632105043025|063|0084.4
720632105043026|063|0084.5
720632105043027|063|0084.5
720632105043028|063|0084.4
720632105043029|063|0084.5
720632105043030|063|0084.5
720632105043031|063|084.10
720632105043032|063|084.10
720632105043033|063|084.10
720632105043034|063|084.10
720632105043035|063|0084.6
720632105044000|063|0084.4
720632105044001|063|0084.4
720632105044002|063|0084.4
720632105044003|063|0084.5
720632105044004|063|0084.5
720632105044005|063|0084.6
720632105051000|063|0084.4
720632105051001|063|0084.4
720632105051002|063|0084.4
720632105051003|063|0084.4
720632105051004|063|0084.4
720632105051005|063|0084.4
720632105051006|063|0084.8
720632105051007|063|0084.8
720632105051008|063|0084.8
720632105051009|063|0084.8
720632105051010|063|0084.8
720632105051011|063|0084.8
720632105051012|063|0084.8
720632105051013|063|0084.8
720632105051014|063|0084.8
720632105051015|063|0084.8
720632105051016|063|0084.8
720632105051017|063|0084.3
720632105051018|063|0084.4
720632105051019|063|0084.3
720632105051020|063|0084.8
720632105051021|063|0084.8
720632105052000|063|0084.8
720632105052001|063|0084.8
720632105052002|063|0084.8
720632105052003|063|0084.8
720632105052004|063|0084.8
720632105052005|063|0084.8
720632105052006|063|0084.8
720632105052007|063|0084.8
720632105052008|063|0084.8
720632105052009|063|0084.8
720632105052010|063|0084.8
720632105052011|063|0084.8
720632105052012|063|0084.8
720632105052013|063|0084.8
720632105052014|063|0084.8
720632105053000|063|0084.8
720632105053001|063|0084.8
720632105053002|063|0084.8
720632105053003|063|0084.8
720632105053004|063|0084.8
720632105053005|063|0084.8
720632105053006|063|0084.8
720632105053007|063|0084.8
720632105053008|063|0084.8
720632105053009|063|0084.8
720632105053010|063|0084.4
720632105053011|063|0084.4
720632105053012|063|0084.4
720632105053013|063|0084.4
720632105053014|063|0084.8
720632105053015|063|0084.8
720632105061000|063|0084.6
720632105061001|063|0084.6
720632105061002|063|0084.6
720632105061003|063|0084.6
720632105061004|063|0084.6
720632105062000|063|0084.6
720632105062001|063|0084.6
720632105062002|063|0084.6
720632105071000|063|0084.8
720632105071001|063|0084.8
720632105071002|063|0084.6
720632105071003|063|0084.6
720632105071004|063|0084.6
720632105071005|063|0084.6
720632105071006|063|0084.6
720632105071007|063|0084.6
720632105071008|063|0084.6
720632105071009|063|0084.6
720632105071010|063|0084.6
720632105071011|063|0084.6
720632105071012|063|0084.6
720632105071013|063|0084.6
720632105071014|063|0084.6
720632105072000|063|0084.6
720632105072001|063|0084.6
720632105072002|063|0084.6
720632105072003|063|0084.6
720632105072004|063|0084.6
720653101001000|065|ZZZZZZ
720653101001001|065|0029.2
720653101001002|065|0029.4
720653101001003|065|0029.2
720653101001004|065|0029.4
720653101001005|065|0029.4
720653101001006|065|0029.4
720653101001007|065|0029.4
720653101001008|065|0029.4
720653101001009|065|0029.4
720653101001010|065|0029.4
720653101001011|065|0029.4
720653101001012|065|0029.4
720653101001013|065|0029.4
720653101001014|065|0029.2
720653101002000|065|0029.4
720653101002001|065|0029.4
720653101002002|065|0029.4
720653101002003|065|0029.4
720653101002004|065|0029.4
720653101002005|065|0029.4
720653101002006|065|0029.4
720653101002007|065|0029.4
720653101002008|065|0029.4
720653101002009|065|0029.4
720653101002010|065|0029.4
720653101002011|065|0029.4
720653101002012|065|0029.4
720653101002013|065|0029.4
720653101003000|065|ZZZZZZ
720653101003001|065|ZZZZZZ
720653101003002|065|0029.2
720653101003003|065|0029.2
720653101003004|065|0029.2
720653101003005|065|0029.2
720653101003006|065|0029.2
720653101003007|065|0029.2
720653101003008|065|0029.2
720653101003009|065|0029.2
720653101003010|065|0029.2
720653101003011|065|0029.2
720653101003012|065|0029.2
720653101003013|065|0029.3
720653101003014|065|0029.2
720653101003015|065|0029.2
720653101003016|065|0029.2
720653101003017|065|0029.4
720653101003018|065|0029.4
720653101003019|065|0029.4
720653101003020|065|0029.4
720653101003021|065|0029.4
720653101003022|065|0029.7
720653101003023|065|0029.2
720653101003024|065|0029.2
720653101003025|065|0029.4
720653101003026|065|0029.4
720653101003027|065|0029.4
720653101003028|065|0029.4
720653101003029|065|0029.4
720653101003030|065|0029.4
720653101003031|065|0029.3
720653101003032|065|0029.3
720653101003033|065|0029.3
720653101003034|065|0029.3
720653101003035|065|0029.4
720653101003036|065|0029.7
720653101003037|065|0029.7
720653101003038|065|0029.7
720653101004000|065|ZZZZZZ
720653101004001|065|0029.2
720653101004002|065|0029.2
720653101004003|065|0029.2
720653101004004|065|0029.2
720653101004005|065|0029.2
720653101004006|065|0029.2
720653101004007|065|0029.2
720653101004008|065|0029.2
720653101004009|065|0029.4
720653101004010|065|0029.2
720653101004011|065|0029.4
720653101004012|065|0029.4
720653101004013|065|0029.4
720653101004014|065|0029.4
720653101004015|065|0029.4
720653101004016|065|0029.4
720653101004017|065|0029.4
720653101004018|065|0029.4
720653101004019|065|0029.4
720653102001000|065|0029.1
720653102001001|065|0029.1
720653102001002|065|0029.1
720653102001003|065|0029.1
720653102001004|065|0029.1
720653102001005|065|0029.1
720653102001006|065|0029.1
720653102001007|065|0029.1
720653102001008|065|0029.1
720653102001009|065|0029.1
720653102001010|065|0029.1
720653102001011|065|0029.1
720653102001012|065|0029.1
720653102002000|065|0029.3
720653102002001|065|0029.3
720653102002002|065|0029.3
720653102002003|065|0029.3
720653102002004|065|0029.3
720653102002005|065|0029.3
720653102002006|065|0029.3
720653102002007|065|0029.3
720653102002008|065|0029.3
720653102002009|065|0029.3
720653102002010|065|0029.3
720653102002011|065|0029.3
720653102002012|065|0029.3
720653102002013|065|0029.3
720653102002014|065|0029.3
720653102002015|065|0029.3
720653102002016|065|0029.3
720653102002017|065|0029.3
720653102002018|065|0029.3
720653102002019|065|0029.3
720653102002020|065|0029.3
720653102002021|065|0029.3
720653102002022|065|0029.3
720653102002023|065|0029.3
720653102002024|065|0029.3
720653102002025|065|0029.5
720653102002026|065|0029.5
720653102002027|065|0029.5
720653102003000|065|ZZZZZZ
720653102003001|065|ZZZZZZ
720653102003002|065|0029.1
720653102003003|065|0029.1
720653102003004|065|0029.1
720653102003005|065|0029.1
720653102003006|065|0029.1
720653102003007|065|0029.1
720653102003008|065|0029.1
720653102003009|065|0029.1
720653102003010|065|0029.1
720653102003011|065|0029.1
720653102003012|065|0029.1
720653102003013|065|0029.1
720653102003014|065|0029.1
720653102003015|065|0029.1
720653102003016|065|0029.1
720653102003017|065|0029.1
720653102003018|065|0029.1
720653102003019|065|0029.1
720653102003020|065|0029.1
720653102003021|065|0029.1
720653102003022|065|0029.1
720653102003023|065|0029.1
720653102003024|065|0029.1
720653102003025|065|0029.1
720653102003026|065|0029.1
720653102003027|065|0029.1
720653102003028|065|0029.1
720653102003029|065|0029.1
720653102003030|065|0029.1
720653102003031|065|0029.1
720653102003032|065|0029.1
720653102003033|065|0029.1
720653102003034|065|0029.1
720653102003035|065|0029.1
720653102003036|065|0029.1
720653102003037|065|0029.1
720653102003038|065|0029.1
720653102003039|065|0029.1
720653102003040|065|0029.1
720653102003041|065|0029.1
720653103001000|065|0029.2
720653103001001|065|0029.3
720653103001002|065|0029.3
720653103001003|065|0029.3
720653103001004|065|0029.2
720653103001005|065|0029.1
720653103001006|065|0029.3
720653103001007|065|0029.3
720653103001008|065|0029.3
720653103001009|065|0029.3
720653103001010|065|0029.3
720653103001011|065|0029.3
720653103001012|065|0029.3
720653103001013|065|0029.3
720653103001014|065|0029.3
720653103001015|065|0029.3
720653103001016|065|0029.3
720653103001017|065|0029.3
720653103001018|065|0029.3
720653103001019|065|0029.3
720653103002000|065|0029.3
720653103002001|065|0029.3
720653103002002|065|0029.5
720653103002003|065|0029.5
720653103002004|065|0029.5
720653103002005|065|0029.5
720653103002006|065|0029.5
720653103002007|065|0029.5
720653103003000|065|0029.5
720653103003001|065|0029.5
720653103004000|065|0029.5
720653103004001|065|0029.5
720653103004002|065|0029.5
720653103004003|065|0029.5
720653103004004|065|0029.5
720653103004005|065|0029.5
720653103004006|065|0029.5
720653103004007|065|0029.5
720653103004008|065|0029.5
720653103004009|065|0029.5
720653103004010|065|0029.5
720653103004011|065|0029.5
720653103004012|065|0029.5
720653104001000|065|0029.6
720653104001001|065|0029.8
720653104001002|065|0029.8
720653104001003|065|0029.6
720653104001004|065|0029.8
720653104002000|065|0029.6
720653104002001|065|0029.6
720653104002002|065|0029.6
720653104002003|065|0029.6
720653104002004|065|0029.6
720653104002005|065|0029.6
720653104002006|065|0029.6
720653104002007|065|0029.6
720653104002008|065|0029.6
720653104002009|065|0029.8
720653104002010|065|0029.8
720653104003000|065|0029.7
720653104003001|065|0029.7
720653104003002|065|0029.7
720653104003003|065|0029.7
720653104003004|065|0029.7
720653104003005|065|0029.7
720653104003006|065|0029.7
720653104003007|065|0029.4
720653104003008|065|0029.7
720653104003009|065|0029.7
720653104003010|065|0029.7
720653104004000|065|0029.7
720653104004001|065|0029.7
720653104004002|065|0029.7
720653104004003|065|0029.7
720653104004004|065|0029.7
720653104004005|065|0029.7
720653104004006|065|0029.7
720653104004007|065|0029.7
720653104004008|065|0029.7
720653104004009|065|0029.7
720653104004010|065|0029.4
720653104004011|065|0029.4
720653104004012|065|0029.4
720653104004013|065|0029.7
720653104004014|065|0029.4
720653104004015|065|0029.8
720653104004016|065|0029.8
720653104004017|065|0029.8
720653104004018|065|0029.8
720653104004019|065|0029.8
720653105001000|065|0028.3
720653105001001|065|0028.3
720653105001002|065|0028.3
720653105001003|065|0028.3
720653105001004|065|0028.3
720653105001005|065|0028.3
720653105001006|065|0028.3
720653105001007|065|0028.3
720653105001008|065|0028.3
720653105001009|065|0028.3
720653105001010|065|0028.3
720653105001011|065|0028.3
720653105001012|065|0028.3
720653105001013|065|0028.3
720653105001014|065|0028.3
720653105001015|065|0028.3
720653105001016|065|0028.3
720653105001017|065|0028.3
720653105001018|065|0028.3
720653105001019|065|0028.3
720653105001020|065|0028.3
720653105001021|065|0028.1
720653105001022|065|0028.3
720653105002000|065|0028.3
720653105002001|065|0028.3
720653105002002|065|0028.3
720653105002003|065|0028.3
720653105002004|065|0028.3
720653105002005|065|0028.3
720653105002006|065|0028.3
720653105002007|065|0028.3
720653105002008|065|0028.3
720653105003000|065|0029.8
720653105003001|065|0029.8
720653105003002|065|0029.8
720653105003003|065|0029.8
720653105003004|065|0029.8
720653105003005|065|0029.8
720653105003006|065|0029.8
720653105003007|065|0029.8
720653105003008|065|0029.8
720653105003009|065|0029.8
720653105004000|065|0028.3
720653105004001|065|0028.3
720653105004002|065|0028.3
720653105004003|065|0028.3
720653105004004|065|0028.3
720653105004005|065|0028.3
720653105004006|065|0028.3
720653105004007|065|0028.3
720653105004008|065|0028.3
720653105004009|065|0028.3
720653105004010|065|0028.3
720653105004011|065|0028.3
720653106001000|065|0028.1
720653106001001|065|0028.1
720653106001002|065|0028.1
720653106001003|065|0028.1
720653106001004|065|0028.1
720653106001005|065|0028.1
720653106001006|065|0028.1
720653106001007|065|0028.1
720653106001008|065|0028.1
720653106001009|065|0028.1
720653106001010|065|0028.1
720653106001011|065|0028.1
720653106001012|065|0028.1
720653106001013|065|0028.1
720653106001014|065|0028.1
720653106001015|065|0028.1
720653106001016|065|0028.1
720653106001017|065|0028.1
720653106001018|065|0028.2
720653106001019|065|0028.1
720653106002000|065|0028.1
720653106002001|065|0028.1
720653106002002|065|0028.1
720653106002003|065|0028.1
720653106002004|065|0028.1
720653106002005|065|0028.1
720653106002006|065|0028.1
720653106002007|065|0028.1
720653106002008|065|0028.1
720653106002009|065|0028.1
720653106002010|065|0028.1
720653106002011|065|0028.1
720653106002012|065|0028.1
720653106002013|065|0028.1
720653106003000|065|0028.1
720653106003001|065|0028.1
720653106003002|065|0028.1
720653106003003|065|0028.1
720653106003004|065|0028.1
720653106003005|065|0028.1
720653106003006|065|0028.1
720653106003007|065|0028.1
720653106003008|065|0028.1
720653106003009|065|0028.1
720653106003010|065|0028.1
720653106003011|065|0028.1
720653106003012|065|0028.1
720653106003013|065|0028.1
720653106003014|065|0028.1
720653106003015|065|0028.1
720653106003016|065|0028.1
720653106003017|065|0028.1
720653106003018|065|0028.1
720653106003019|065|0028.1
720653106003020|065|0028.1
720653106003021|065|0028.1
720653106003022|065|0028.2
720653106004000|065|0028.1
720653106004001|065|0028.2
720653106004002|065|0028.2
720653106004003|065|0028.2
720653106004004|065|0028.2
720653106004005|065|0028.2
720653106004006|065|0028.2
720653106004007|065|0028.2
720653106004008|065|0028.2
720659900160001|065|ZZZZZZ
720678201011000|067|0045.8
720678201011001|067|0045.3
720678201011002|067|0045.3
720678201011003|067|0045.3
720678201011004|067|0045.3
720678201011005|067|0045.2
720678201011006|067|0045.2
720678201011007|067|0045.2
720678201011008|067|0045.2
720678201011009|067|0045.2
720678201011010|067|0045.2
720678201011011|067|0045.2
720678201011012|067|0045.2
720678201011013|067|0045.2
720678201011014|067|0045.8
720678201011015|067|0045.2
720678201011016|067|0045.2
720678201011017|067|0045.2
720678201011018|067|0045.2
720678201011019|067|0045.2
720678201011020|067|0045.2
720678201011021|067|0045.2
720678201011022|067|0045.2
720678201011023|067|0045.2
720678201011024|067|0045.2
720678201011025|067|0045.2
720678201011026|067|0045.2
720678201011027|067|0045.2
720678201011028|067|0045.2
720678201011029|067|0045.2
720678201012000|067|0045.8
720678201012001|067|0045.8
720678201012002|067|0045.8
720678201012003|067|0045.8
720678201012004|067|0045.1
720678201012005|067|0045.1
720678201012006|067|0045.1
720678201012007|067|0045.1
720678201012008|067|0045.1
720678201012009|067|0045.3
720678201012010|067|0045.3
720678201012011|067|0045.3
720678201012012|067|0045.8
720678201012013|067|0045.8
720678201012014|067|0045.8
720678201012015|067|0045.8
720678201013000|067|0045.3
720678201013001|067|0045.3
720678201013002|067|0045.3
720678201013003|067|0045.1
720678201013004|067|0045.3
720678201013005|067|0045.3
720678201013006|067|0045.3
720678201013007|067|0045.3
720678201013008|067|0045.3
720678201013009|067|0045.3
720678201013010|067|0045.3
720678201013011|067|0045.3
720678201013012|067|0045.3
720678201013013|067|0045.3
720678201021000|067|0045.1
720678201021001|067|0045.1
720678201021002|067|0045.1
720678201021003|067|0045.6
720678201021004|067|0045.6
720678201021005|067|0045.6
720678201021006|067|0045.6
720678201021007|067|0045.6
720678201021008|067|0045.6
720678201021009|067|0045.6
720678201021010|067|0045.3
720678201021011|067|0045.6
720678201021012|067|0045.6
720678201022000|067|0045.1
720678201022001|067|0045.1
720678201022002|067|0045.1
720678201022003|067|0045.1
720678201022004|067|0045.6
720678201022005|067|0045.6
720678201022006|067|0045.6
720678201022007|067|0045.6
720678201022008|067|0045.4
720678201022009|067|0045.4
720678201022010|067|0045.4
720678201022011|067|0045.6
720678201022012|067|0045.6
720678201022013|067|0045.6
720678201022014|067|0045.6
720678201022015|067|0045.6
720678201022016|067|0045.4
720678201022017|067|0045.4
720678201022018|067|0045.4
720678201022019|067|0045.5
720678201022020|067|0045.5
720678201022021|067|0045.4
720678201022022|067|0045.4
720678201022023|067|0045.6
720678201022024|067|0045.6
720678201022025|067|0045.6
720678201022026|067|0045.6
720678201022027|067|0045.6
720678203001000|067|0045.6
720678203001001|067|0045.6
720678203001002|067|0045.6
720678203001003|067|0045.6
720678203001004|067|0045.6
720678203001005|067|0045.2
720678203001006|067|0045.2
720678203001007|067|0045.2
720678203001008|067|0045.2
720678203001009|067|0045.2
720678203001010|067|0045.6
720678203001011|067|0045.6
720678203001012|067|0045.2
720678203001013|067|0045.2
720678203001014|067|0045.2
720678203001015|067|0045.2
720678203001016|067|0045.6
720678203001017|067|0045.6
720678203002000|067|0045.5
720678203002001|067|0045.5
720678203002002|067|0045.5
720678203002003|067|0045.5
720678203002004|067|0045.5
720678203003000|067|0045.3
720678203003001|067|0045.3
720678203003002|067|0045.6
720678203003003|067|0045.6
720678203003004|067|0045.6
720678203003005|067|0045.6
720678203003006|067|0045.6
720678203003007|067|0045.6
720678203003008|067|0045.6
720678203003009|067|0045.6
720678203003010|067|0045.6
720678203003011|067|0045.4
720678203003012|067|0045.4
720678203003013|067|0045.6
720678203003014|067|0045.3
720678203003015|067|0045.3
720678203003016|067|0045.3
720678203003017|067|0045.3
720678203003018|067|0045.3
720678203003019|067|0045.3
720678203003020|067|0045.3
720678203003021|067|0045.3
720678203003022|067|0045.3
720678203003023|067|0045.6
720678203003024|067|0045.6
720678203003025|067|0045.6
720678203003026|067|0045.6
720678203004000|067|0045.6
720678203004001|067|0045.6
720678203004002|067|0045.7
720678203004003|067|0045.6
720678203004004|067|0045.7
720678203004005|067|0045.7
720678203004006|067|0045.6
720678203004007|067|0045.6
720678203004008|067|0045.6
720678203004009|067|0045.6
720678203004010|067|0045.6
720678203004011|067|0045.6
720678203004012|067|0045.6
720678203004013|067|0045.6
720678203004014|067|0045.6
720678203004015|067|0045.6
720678203004016|067|0045.6
720678203004017|067|0045.6
720678203004018|067|0045.6
720678203004019|067|0045.7
720678203004020|067|0045.7
720678203004021|067|0045.7
720678203004022|067|0045.7
720678203004023|067|0045.7
720678203004024|067|0045.7
720678203004025|067|0045.6
720678203004026|067|0045.6
720678203004027|067|0045.7
720678203004028|067|0045.6
720678203004029|067|0045.6
720678203004030|067|0045.6
720678203004031|067|0045.3
720678203004032|067|0045.3
720678203004033|067|0045.6
720678203004034|067|0045.6
720678204001000|067|0045.4
720678204001001|067|0045.4
720678204001002|067|0045.4
720678204001003|067|0045.6
720678204001004|067|0045.7
720678204001005|067|0045.7
720678204001006|067|0045.7
720678204001007|067|0045.7
720678204001008|067|0045.7
720678204001009|067|0045.7
720678204001010|067|0045.7
720678204001011|067|0045.7
720678204001012|067|0045.7
720678204001013|067|0045.4
720678204001014|067|0045.4
720678204001015|067|0045.4
720678204001016|067|0045.4
720678204001017|067|0045.4
720678204001018|067|0045.4
720678204001019|067|0045.4
720678204001020|067|0045.4
720678204001021|067|0045.6
720678204002000|067|0045.4
720678204002001|067|0045.4
720678204002002|067|0045.4
720678204002003|067|0045.4
720678204002004|067|0045.4
720678204002005|067|0045.4
720678204002006|067|0045.4
720678204002007|067|0045.4
720678204002008|067|0045.4
720678204002009|067|0045.4
720678204002010|067|0045.4
720678204002011|067|0045.4
720678205001000|067|0045.5
720678205001001|067|0045.5
720678205001002|067|0045.5
720678205001003|067|0045.4
720678205002000|067|0045.5
720678205002001|067|0045.5
720678205002002|067|0045.5
720678205002003|067|0045.5
720678205002004|067|0045.5
720678205002005|067|0045.5
720678205002006|067|0045.5
720678205002007|067|0045.5
720678205002008|067|0045.5
720678205003000|067|0045.5
720678205003001|067|0045.5
720678205003002|067|0045.5
720678205003003|067|0045.5
720678205003004|067|0045.5
720678205003005|067|0045.5
720678205003006|067|0045.5
720678205003007|067|0045.5
720678205003008|067|0045.5
720678205003009|067|0045.5
720678205003010|067|0045.5
720678205003011|067|0045.5
720678205003012|067|0045.5
720678205003013|067|0045.5
720678205003014|067|0045.5
720678205003015|067|0045.5
720678205003016|067|0045.5
720678205003017|067|0045.5
720691801001000|069|0094.7
720691801002000|069|0094.7
720691801002001|069|0094.7
720691801003000|069|0094.6
720691801003001|069|0094.6
720691801003002|069|0094.6
720691801003003|069|0094.6
720691801003004|069|ZZZZZZ
720691801003005|069|ZZZZZZ
720691801003006|069|ZZZZZZ
720691801003007|069|0094.6
720691801003008|069|0094.6
720691801003009|069|ZZZZZZ
720691801003010|069|0094.7
720691801003011|069|0094.7
720691801003012|069|0094.7
720691801003013|069|0094.6
720691801003014|069|0094.7
720691801003015|069|094.26
720691801003016|069|0094.7
720691801003017|069|0094.7
720691801003018|069|ZZZZZZ
720691802011000|069|0094.4
720691802011001|069|0094.4
720691802011002|069|0094.4
720691802011003|069|0094.4
720691802011004|069|0094.4
720691802011005|069|0094.4
720691802011006|069|0094.5
720691802011007|069|0094.5
720691802011008|069|0094.3
720691802011009|069|0094.3
720691802011010|069|0094.5
720691802011011|069|0094.3
720691802011012|069|0094.3
720691802011013|069|0094.3
720691802011014|069|0094.3
720691802011015|069|0094.3
720691802012000|069|0094.5
720691802012001|069|0094.5
720691802012002|069|0094.8
720691802012003|069|0094.8
720691802012004|069|0094.5
720691802012005|069|0094.8
720691802012006|069|0094.8
720691802012007|069|0094.8
720691802012008|069|0094.8
720691802021000|069|0094.3
720691802021001|069|0094.3
720691802021002|069|0094.3
720691802021003|069|0094.3
720691802021004|069|0094.3
720691802021005|069|0094.3
720691802021006|069|0094.3
720691802022000|069|0094.2
720691802022001|069|0094.1
720691802022002|069|0094.1
720691802022003|069|0094.1
720691802022004|069|0094.1
720691802022005|069|0094.1
720691802022006|069|0094.2
720691802022007|069|0094.2
720691802022008|069|0094.1
720691802022009|069|0094.3
720691802023000|069|0094.4
720691802023001|069|0094.4
720691802023002|069|0094.4
720691802023003|069|0094.4
720691802023004|069|0094.4
720691802023005|069|0094.4
720691802023006|069|0094.4
720691802023007|069|0094.4
720691802023008|069|0094.4
720691803011000|069|094.10
720691803011001|069|094.10
720691803011002|069|094.10
720691803011003|069|094.10
720691803011004|069|094.10
720691803011005|069|094.10
720691803011006|069|094.10
720691803011007|069|094.10
720691803011008|069|094.24
720691803011009|069|094.24
720691803011010|069|094.10
720691803012000|069|094.24
720691803012001|069|094.24
720691803012002|069|094.24
720691803012003|069|094.24
720691803012004|069|094.24
720691803012005|069|094.22
720691803012006|069|094.22
720691803021000|069|094.23
720691803021001|069|094.23
720691803021002|069|094.23
720691803021003|069|094.23
720691803021004|069|094.23
720691803021005|069|094.23
720691803021006|069|094.23
720691803021007|069|094.23
720691803021008|069|094.23
720691803021009|069|094.24
720691803021010|069|094.23
720691803021011|069|094.23
720691803021012|069|094.23
720691803022000|069|094.11
720691803022001|069|094.11
720691803022002|069|094.12
720691803022003|069|094.12
720691803022004|069|094.12
720691803022005|069|094.12
720691803022006|069|094.11
720691803022007|069|094.11
720691803022008|069|094.11
720691803022009|069|094.11
720691803022010|069|094.12
720691803022011|069|094.11
720691804001000|069|0094.9
720691804001001|069|094.25
720691804001002|069|094.25
720691804001003|069|094.19
720691804001004|069|094.25
720691804001005|069|094.19
720691804001006|069|094.19
720691804001007|069|094.19
720691804001008|069|094.19
720691804001009|069|094.25
720691804001010|069|0094.9
720691804001011|069|094.19
720691804001012|069|094.19
720691804002000|069|094.25
720691804002001|069|094.10
720691804002002|069|094.25
720691804002003|069|094.10
720691804002004|069|094.10
720691804002005|069|094.25
720691804002006|069|094.10
720691804002007|069|094.21
720691804002008|069|094.25
720691804002009|069|0094.9
720691804002010|069|0094.9
720691804002011|069|094.25
720691804002012|069|094.21
720691804002013|069|094.21
720691804002014|069|094.21
720691804003000|069|094.25
720691804003001|069|094.25
720691804003002|069|0094.9
720691804003003|069|0094.9
720691804003004|069|094.25
720691804003005|069|094.19
720691804003006|069|094.19
720691805001000|069|094.20
720691805001001|069|094.20
720691805001002|069|094.20
720691805001003|069|094.20
720691805001004|069|094.14
720691805002000|069|094.20
720691805003000|069|094.26
720691805003001|069|094.26
720691805003002|069|094.26
720691805003003|069|094.26
720691805003004|069|ZZZZZZ
720691805003005|069|ZZZZZZ
720691805003006|069|094.26
720691805003007|069|094.26
720691805003008|069|094.26
720691805003009|069|094.26
720691805003010|069|094.26
720691805003011|069|094.26
720691805003012|069|094.26
720691805003013|069|094.26
720691805004000|069|0094.8
720691805004001|069|094.20
720691805005000|069|094.26
720691805005001|069|094.26
720691805005002|069|094.26
720691805005003|069|094.15
720691805005004|069|094.14
720691805005005|069|094.14
720691805005006|069|094.20
720691805005007|069|094.20
720691805005008|069|094.20
720691805005009|069|094.26
720691805005010|069|094.20
720691805005011|069|094.14
720691805005012|069|094.20
720691805005013|069|094.15
720691805006000|069|0094.8
720691805006001|069|094.20
720691806001000|069|094.19
720691806001001|069|094.19
720691806001002|069|094.19
720691806002000|069|0094.9
720691806002001|069|0094.9
720691806002002|069|094.25
720691806002003|069|094.25
720691806002004|069|094.21
720691806002005|069|094.21
720691806003000|069|094.19
720691806003001|069|094.25
720691806003002|069|0094.9
720691806003003|069|094.19
720691806003004|069|094.19
720691806003005|069|094.19
720691806003006|069|094.19
720691806003007|069|094.19
720691806003008|069|094.19
720691806003009|069|094.19
720691806003010|069|094.19
720691806003011|069|094.20
720691806003012|069|094.19
720691806004000|069|094.20
720691806004001|069|094.20
720691806004002|069|094.19
720691806004003|069|094.20
720691806004004|069|094.20
720691806004005|069|094.14
720691806004006|069|094.14
720691806004007|069|094.22
720691806004008|069|094.22
720691806004009|069|094.22
720691806004010|069|094.22
720691806005000|069|094.21
720691806005001|069|094.22
720691806005002|069|094.21
720691806005003|069|094.21
720691806005004|069|094.21
720691806005005|069|094.22
720691806005006|069|094.22
720691806005007|069|094.21
720691806005008|069|094.21
720691806005009|069|094.19
720691806005010|069|094.19
720691806005011|069|094.20
720691806005012|069|094.19
720691806005013|069|094.19
720691806005014|069|094.22
720691806005015|069|094.22
720691806005016|069|094.22
720691806005017|069|094.20
720691806005018|069|094.20
720691806005019|069|094.20
720691806005020|069|094.22
720691806005021|069|094.22
720691807001000|069|094.19
720691807001001|069|094.22
720691807001002|069|094.22
720691807001003|069|094.22
720691807001004|069|094.22
720691807001005|069|094.22
720691807002000|069|094.14
720691807002001|069|094.14
720691807002002|069|094.14
720691807002003|069|094.14
720691807002004|069|094.14
720691807002005|069|094.14
720691807002006|069|094.22
720691807002007|069|094.14
720691807002008|069|094.14
720691807002009|069|094.14
720691807002010|069|094.14
720691807002011|069|094.13
720691807002012|069|094.13
720691807002013|069|094.14
720691807003000|069|094.23
720691807003001|069|094.23
720691808001000|069|094.14
720691808001001|069|094.14
720691808001002|069|094.14
720691808001003|069|094.14
720691808001004|069|094.13
720691808001005|069|094.13
720691808001006|069|094.11
720691808001007|069|094.14
720691808001008|069|094.13
720691808001009|069|094.14
720691808001010|069|094.13
720691808001011|069|094.13
720691808001012|069|094.14
720691808001013|069|094.13
720691808001014|069|094.13
720691808001015|069|094.13
720691808001016|069|094.11
720691808001017|069|094.11
720691808001018|069|094.11
720691808001019|069|094.11
720691808002000|069|094.16
720691808002001|069|094.16
720691808002002|069|094.16
720691808002003|069|094.16
720691808002004|069|094.16
720691808002005|069|094.16
720691808003000|069|094.16
720691808003001|069|094.16
720691808003002|069|094.16
720691809011000|069|094.26
720691809011001|069|094.15
720691809011002|069|094.15
720691809011003|069|094.15
720691809011004|069|094.15
720691809011005|069|094.15
720691809011006|069|094.15
720691809011007|069|094.15
720691809012000|069|094.15
720691809012001|069|094.15
720691809012002|069|094.15
720691809012003|069|094.15
720691809012004|069|094.26
720691809012005|069|094.26
720691809012006|069|094.15
720691809012007|069|094.15
720691809012008|069|094.15
720691809012009|069|094.15
720691809012010|069|ZZZZZZ
720691809012011|069|094.26
720691809012012|069|094.26
720691809031000|069|094.17
720691809031001|069|094.18
